000000006993;27-9x2=9
000000006994;27-9=2x9
000000006995;27-9=3x6
000000006996;27-9=6x3
000000006997;27-9=9+9
000000006998;27-9=9x2
000000006999;27x1/3=9
000000007000;27x1/9=3
000000007001;27x1=3x9
000000007002;27x1=9x3
000000007003;27x2/6=9
000000007004;27x2/9=6
000000007005;27x2=6x9
000000007006;27x2=9x6
000000007007;27x3/9=9
000000007008;27x3=9x9
000000007009;27x4=108
000000007010;27x5=135
000000007011;27x6=162
000000007012;27x7=189
000000007013;27x8=216
000000007014;27x9=243
000000007015;27/1/3=9
000000007016;27/1/9=3
000000007017;27/1=3x9
000000007018;27/1=9x3
000000007019;27/3-1=8
000000007020;27/3-2=7
000000007021;27/3-3=6
000000007022;27/3-4=5
000000007023;27/3-5=4
000000007024;27/3-6=3
000000007025;27/3-7=2
000000007026;27/3-8=1
000000007027;27/3x1=9
000000007028;27/3/1=9
000000007029;27/3/3=3
000000007030;27/3/9=1
000000007031;27/3=1+8
000000007032;27/3=1x9
000000007033;27/3=2+7
000000007034;27/3=3+6
000000007035;27/3=3x3
000000007036;27/3=4+5
000000007037;27/3=5+4
000000007038;27/3=6+3
000000007039;27/3=7+2
000000007040;27/3=8+1
000000007041;27/3=9x1
000000007042;27/3=9/1
000000007043;27/6x2=9
000000007044;27/6=9/2
000000007045;27/9+1=4
000000007046;27/9+2=5
000000007047;27/9+3=6
000000007048;27/9+4=7
000000007049;27/9+5=8
000000007050;27/9+6=9
000000007051;27/9-1=2
000000007052;27/9-2=1
000000007053;27/9x1=3
000000007054;27/9x2=6
000000007055;27/9x3=9
000000007056;27/9/1=3
000000007057;27/9/3=1
000000007058;27/9=1+2
000000007059;27/9=1x3
000000007060;27/9=2+1
000000007061;27/9=3x1
000000007062;27/9=3/1
000000007063;27/9=4-1
000000007064;27/9=5-2
000000007065;27/9=6-3
000000007066;27/9=6/2
000000007067;27/9=7-4
000000007068;27/9=8-5
000000007069;27/9=9-6
000000007070;27/9=9/3
000000007071;280/35=8
000000007072;280/40=7
000000007073;280/4=70
000000007074;280/56=5
000000007075;280/5=56
000000007076;280/70=4
000000007077;280/7=40
000000007078;280/8=35
000000007079;282/3=94
000000007080;282/47=6
000000007081;282/6=47
000000007082;282/94=3
000000007083;284/4=71
000000007084;284/71=4
000000007085;285/3=95
000000007086;285/57=5
000000007087;285/5=57
000000007088;285/95=3
000000007089;287/41=7
000000007090;287/7=41
000000007091;288/32=9
000000007092;288/36=8
000000007093;288/3=96
000000007094;288/48=6
000000007095;288/4=72
000000007096;288/6=48
000000007097;288/72=4
000000007098;288/8=36
000000007099;288/96=3
000000007100;288/9=32
000000007101;28+10=38
000000007102;28+11=39
000000007103;28+12=40
000000007104;28+13=41
000000007105;28+14=42
000000007106;28+15=43
000000007107;28+16=44
000000007108;28+17=45
000000007109;28+18=46
000000007110;28+19=47
000000007111;28+20=48
000000007112;28+21=49
000000007113;28+22=50
000000007114;28+23=51
000000007115;28+24=52
000000007116;28+25=53
000000007117;28+26=54
000000007118;28+27=55
000000007119;28+28=56
000000007120;28+29=57
000000007121;28+2=5x6
000000007122;28+2=6x5
000000007123;28+30=58
000000007124;28+31=59
000000007125;28+32=60
000000007126;28+33=61
000000007127;28+34=62
000000007128;28+35=63
000000007129;28+36=64
000000007130;28+37=65
000000007131;28+38=66
000000007132;28+39=67
000000007133;28+40=68
000000007134;28+41=69
000000007135;28+42=70
000000007136;28+43=71
000000007137;28+44=72
000000007138;28+45=73
000000007139;28+46=74
000000007140;28+47=75
000000007141;28+48=76
000000007142;28+49=77
000000007143;28+4=4x8
000000007144;28+4=8x4
000000007145;28+50=78
000000007146;28+51=79
000000007147;28+52=80
000000007148;28+53=81
000000007149;28+54=82
000000007150;28+55=83
000000007151;28+56=84
000000007152;28+57=85
000000007153;28+58=86
000000007154;28+59=87
000000007155;28+60=88
000000007156;28+61=89
000000007157;28+62=90
000000007158;28+63=91
000000007159;28+64=92
000000007160;28+65=93
000000007161;28+66=94
000000007162;28+67=95
000000007163;28+68=96
000000007164;28+69=97
000000007165;28+70=98
000000007166;28+71=99
000000007167;28+7=5x7
000000007168;28+7=7x5
000000007169;28+8=4x9
000000007170;28+8=6x6
000000007171;28+8=9x4
000000007172;28-10=18
000000007173;28-11=17
000000007174;28-12=16
000000007175;28-13=15
000000007176;28-14=14
000000007177;28-15=13
000000007178;28-16=12
000000007179;28-17=11
000000007180;28-18=10
000000007181;28-1=3x9
000000007182;28-1=9x3
000000007183;28-3x7=7
000000007184;28-3x8=4
000000007185;28-3x9=1
000000007186;28-3=5x5
000000007187;28-4x5=8
000000007188;28-4x6=4
000000007189;28-4=3x8
000000007190;28-4=4x6
000000007191;28-4=6x4
000000007192;28-4=8x3
000000007193;28-5x4=8
000000007194;28-5x5=3
000000007195;28-6x4=4
000000007196;28-7x3=7
000000007197;28-7=3x7
000000007198;28-7=7x3
000000007199;28-8x3=4
000000007200;28-8=4x5
000000007201;28-8=5x4
000000007202;28-9x3=1
000000007203;28x1/4=7
000000007204;28x1/7=4
000000007205;28x1=4x7
000000007206;28x1=7x4
000000007207;28x2/7=8
000000007208;28x2/8=7
000000007209;28x2=7x8
000000007210;28x2=8x7
000000007211;28x4=112
000000007212;28x5=140
000000007213;28x6=168
000000007214;28x7=196
000000007215;28x8=224
000000007216;28x9=252
000000007217;28/1/4=7
000000007218;28/1/7=4
000000007219;28/1=4x7
000000007220;28/1=7x4
000000007221;28/2-5=9
000000007222;28/2-6=8
000000007223;28/2-7=7
000000007224;28/2-8=6
000000007225;28/2-9=5
000000007226;28/2/2=7
000000007227;28/2/7=2
000000007228;28/2=2x7
000000007229;28/2=5+9
000000007230;28/2=6+8
000000007231;28/2=7+7
000000007232;28/2=7x2
000000007233;28/2=8+6
000000007234;28/2=9+5
000000007235;28/4+1=8
000000007236;28/4+2=9
000000007237;28/4-1=6
000000007238;28/4-2=5
000000007239;28/4-3=4
000000007240;28/4-4=3
000000007241;28/4-5=2
000000007242;28/4-6=1
000000007243;28/4x1=7
000000007244;28/4/1=7
000000007245;28/4/7=1
000000007246;28/4=1+6
000000007247;28/4=1x7
000000007248;28/4=2+5
000000007249;28/4=3+4
000000007250;28/4=4+3
000000007251;28/4=5+2
000000007252;28/4=6+1
000000007253;28/4=7x1
000000007254;28/4=7/1
000000007255;28/4=8-1
000000007256;28/4=9-2
000000007257;28/7+1=5
000000007258;28/7+2=6
000000007259;28/7+3=7
000000007260;28/7+4=8
000000007261;28/7+5=9
000000007262;28/7-1=3
000000007263;28/7-2=2
000000007264;28/7-3=1
000000007265;28/7x1=4
000000007266;28/7x2=8
000000007267;28/7/1=4
000000007268;28/7/2=2
000000007269;28/7/4=1
000000007270;28/7=1+3
000000007271;28/7=1x4
000000007272;28/7=2+2
000000007273;28/7=2x2
000000007274;28/7=3+1
000000007275;28/7=4x1
000000007276;28/7=4/1
000000007277;28/7=5-1
000000007278;28/7=6-2
000000007279;28/7=7-3
000000007280;28/7=8-4
000000007281;28/7=8/2
000000007282;28/7=9-5
000000007283;28/8x2=7
000000007284;28/8=7/2
000000007285;290/58=5
000000007286;290/5=58
000000007287;291/3=97
000000007288;291/97=3
000000007289;292/4=73
000000007290;292/73=4
000000007291;294/3=98
000000007292;294/42=7
000000007293;294/49=6
000000007294;294/6=49
000000007295;294/7=42
000000007296;294/98=3
000000007297;295/59=5
000000007298;295/5=59
000000007299;296/37=8
000000007300;296/4=74
000000007301;296/74=4
000000007302;296/8=37
000000007303;297/33=9
000000007304;297/3=99
000000007305;297/99=3
000000007306;297/9=33
000000007307;29+10=39
000000007308;29+11=40
000000007309;29+12=41
000000007310;29+13=42
000000007311;29+14=43
000000007312;29+15=44
000000007313;29+16=45
000000007314;29+17=46
000000007315;29+18=47
000000007316;29+19=48
000000007317;29+1=5x6
000000007318;29+1=6x5
000000007319;29+20=49
000000007320;29+21=50
000000007321;29+22=51
000000007322;29+23=52
000000007323;29+24=53
000000007324;29+25=54
000000007325;29+26=55
000000007326;29+27=56
000000007327;29+28=57
000000007328;29+29=58
000000007329;29+30=59
000000007330;29+31=60
000000007331;29+32=61
000000007332;29+33=62
000000007333;29+34=63
000000007334;29+35=64
000000007335;29+36=65
000000007336;29+37=66
000000007337;29+38=67
000000007338;29+39=68
000000007339;29+3=4x8
000000007340;29+3=8x4
000000007341;29+40=69
000000007342;29+41=70
000000007343;29+42=71
000000007344;29+43=72
000000007345;29+44=73
000000007346;29+45=74
000000007347;29+46=75
000000007348;29+47=76
000000007349;29+48=77
000000007350;29+49=78
000000007351;29+50=79
000000007352;29+51=80
000000007353;29+52=81
000000007354;29+53=82
000000007355;29+54=83
000000007356;29+55=84
000000007357;29+56=85
000000007358;29+57=86
000000007359;29+58=87
000000007360;29+59=88
000000007361;29+60=89
000000007362;29+61=90
000000007363;29+62=91
000000007364;29+63=92
000000007365;29+64=93
000000007366;29+65=94
000000007367;29+66=95
000000007368;29+67=96
000000007369;29+68=97
000000007370;29+69=98
000000007371;29+6=5x7
000000007372;29+6=7x5
000000007373;29+70=99
000000007374;29+7=4x9
000000007375;29+7=6x6
000000007376;29+7=9x4
000000007377;29-10=19
000000007378;29-11=18
000000007379;29-12=17
000000007380;29-13=16
000000007381;29-14=15
000000007382;29-15=14
000000007383;29-16=13
000000007384;29-17=12
000000007385;29-18=11
000000007386;29-19=10
000000007387;29-1=4x7
000000007388;29-1=7x4
000000007389;29-2=3x9
000000007390;29-2=9x3
000000007391;29-3x7=8
000000007392;29-3x8=5
000000007393;29-3x9=2
000000007394;29-4x5=9
000000007395;29-4x6=5
000000007396;29-4x7=1
000000007397;29-4=5x5
000000007398;29-5x4=9
000000007399;29-5x5=4
000000007400;29-5=3x8
000000007401;29-5=4x6
000000007402;29-5=6x4
000000007403;29-5=8x3
000000007404;29-6x4=5
000000007405;29-7x3=8
000000007406;29-7x4=1
000000007407;29-8x3=5
000000007408;29-8=3x7
000000007409;29-8=7x3
000000007410;29-9x3=2
000000007411;29-9=4x5
000000007412;29-9=5x4
000000007413;29x4=116
000000007414;29x5=145
000000007415;29x6=174
000000007416;29x7=203
000000007417;29x8=232
000000007418;29x9=261
000000007419;2+10-3=9
000000007420;2+10-4=8
000000007421;2+10-5=7
000000007422;2+10-6=6
000000007423;2+10-7=5
000000007424;2+10-8=4
000000007425;2+10-9=3
000000007426;2+10/2=7
000000007427;2+10/5=4
000000007428;2+10=2x6
000000007429;2+10=3+9
000000007430;2+10=3x4
000000007431;2+10=4+8
000000007432;2+10=4x3
000000007433;2+10=5+7
000000007434;2+10=6+6
000000007435;2+10=6x2
000000007436;2+10=7+5
000000007437;2+10=8+4
000000007438;2+10=9+3
000000007439;2+11-4=9
000000007440;2+11-5=8
000000007441;2+11-6=7
000000007442;2+11-7=6
000000007443;2+11-8=5
000000007444;2+11-9=4
000000007445;2+11=4+9
000000007446;2+11=5+8
000000007447;2+11=6+7
000000007448;2+11=7+6
000000007449;2+11=8+5
000000007450;2+11=9+4
000000007451;2+12-5=9
000000007452;2+12-6=8
000000007453;2+12-7=7
000000007454;2+12-8=6
000000007455;2+12-9=5
000000007456;2+12/2=8
000000007457;2+12/3=6
000000007458;2+12/4=5
000000007459;2+12/6=4
000000007460;2+12=2x7
000000007461;2+12=5+9
000000007462;2+12=6+8
000000007463;2+12=7+7
000000007464;2+12=7x2
000000007465;2+12=8+6
000000007466;2+12=9+5
000000007467;2+13-6=9
000000007468;2+13-7=8
000000007469;2+13-8=7
000000007470;2+13-9=6
000000007471;2+13=3x5
000000007472;2+13=5x3
000000007473;2+13=6+9
000000007474;2+13=7+8
000000007475;2+13=8+7
000000007476;2+13=9+6
000000007477;2+14-7=9
000000007478;2+14-8=8
000000007479;2+14-9=7
000000007480;2+14/2=9
000000007481;2+14/7=4
000000007482;2+14=2x8
000000007483;2+14=4x4
000000007484;2+14=7+9
000000007485;2+14=8+8
000000007486;2+14=8x2
000000007487;2+14=9+7
000000007488;2+15-8=9
000000007489;2+15-9=8
000000007490;2+15/3=7
000000007491;2+15/5=5
000000007492;2+15=8+9
000000007493;2+15=9+8
000000007494;2+16-9=9
000000007495;2+16/4=6
000000007496;2+16/8=4
000000007497;2+16=2x9
000000007498;2+16=3x6
000000007499;2+16=6x3
000000007500;2+16=9+9
000000007501;2+16=9x2
000000007502;2+18/3=8
000000007503;2+18/6=5
000000007504;2+18/9=4
000000007505;2+18=4x5
000000007506;2+18=5x4
000000007507;2+19=3x7
000000007508;2+19=7x3
000000007509;2+1+7=10
000000007510;2+1+8=11
000000007511;2+1+9=12
000000007512;2+1x8=10
000000007513;2+1x9=11
000000007514;2+1=10-7
000000007515;2+1=11-8
000000007516;2+1=12-9
000000007517;2+1=12/4
000000007518;2+1=15/5
000000007519;2+1=18/6
000000007520;2+1=21/7
000000007521;2+1=24/8
000000007522;2+1=27/9
000000007523;2+20/4=7
000000007524;2+20/5=6
000000007525;2+21/3=9
000000007526;2+21/7=5
000000007527;2+22=3x8
000000007528;2+22=4x6
000000007529;2+22=6x4
000000007530;2+22=8x3
000000007531;2+23=5x5
000000007532;2+24/4=8
000000007533;2+24/6=6
000000007534;2+24/8=5
000000007535;2+25/5=7
000000007536;2+25=3x9
000000007537;2+25=9x3
000000007538;2+26=4x7
000000007539;2+26=7x4
000000007540;2+27/9=5
000000007541;2+28/4=9
000000007542;2+28/7=6
000000007543;2+28=5x6
000000007544;2+28=6x5
000000007545;2+2+6=10
000000007546;2+2+7=11
000000007547;2+2+8=12
000000007548;2+2+9=13
000000007549;2+2x4=10
000000007550;2+2x5=12
000000007551;2+2x6=14
000000007552;2+2x7=16
000000007553;2+2x8=18
000000007554;2+2x9=20
000000007555;2+2=10-6
000000007556;2+2=11-7
000000007557;2+2=12-8
000000007558;2+2=12/3
000000007559;2+2=13-9
000000007560;2+2=16/4
000000007561;2+2=20/5
000000007562;2+2=24/6
000000007563;2+2=28/7
000000007564;2+2=32/8
000000007565;2+2=36/9
000000007566;2+30/5=8
000000007567;2+30/6=7
000000007568;2+30=4x8
000000007569;2+30=8x4
000000007570;2+32/8=6
000000007571;2+33=5x7
000000007572;2+33=7x5
000000007573;2+34=4x9
000000007574;2+34=6x6
000000007575;2+34=9x4
000000007576;2+35/5=9
000000007577;2+35/7=7
000000007578;2+36/6=8
000000007579;2+36/9=6
000000007580;2+38=5x8
000000007581;2+38=8x5
000000007582;2+3+5=10
000000007583;2+3+6=11
000000007584;2+3+7=12
000000007585;2+3+8=13
000000007586;2+3+9=14
000000007587;2+3x3=11
000000007588;2+3x4=14
000000007589;2+3x5=17
000000007590;2+3x6=20
000000007591;2+3x7=23
000000007592;2+3x8=26
000000007593;2+3x9=29
000000007594;2+3=10-5
000000007595;2+3=10/2
000000007596;2+3=11-6
000000007597;2+3=12-7
000000007598;2+3=13-8
000000007599;2+3=14-9
000000007600;2+3=15/3
000000007601;2+3=20/4
000000007602;2+3=25/5
000000007603;2+3=30/6
000000007604;2+3=35/7
000000007605;2+3=40/8
000000007606;2+3=45/9
000000007607;2+40/8=7
000000007608;2+40=6x7
000000007609;2+40=7x6
000000007610;2+42/6=9
000000007611;2+42/7=8
000000007612;2+43=5x9
000000007613;2+43=9x5
000000007614;2+45/9=7
000000007615;2+46=6x8
000000007616;2+46=8x6
000000007617;2+47=7x7
000000007618;2+48/8=8
000000007619;2+49/7=9
000000007620;2+4+4=10
000000007621;2+4+5=11
000000007622;2+4+6=12
000000007623;2+4+7=13
000000007624;2+4+8=14
000000007625;2+4+9=15
000000007626;2+4x2=10
000000007627;2+4x3=14
000000007628;2+4x4=18
000000007629;2+4x5=22
000000007630;2+4x6=26
000000007631;2+4x7=30
000000007632;2+4x8=34
000000007633;2+4x9=38
000000007634;2+4=10-4
000000007635;2+4=11-5
000000007636;2+4=12-6
000000007637;2+4=12/2
000000007638;2+4=13-7
000000007639;2+4=14-8
000000007640;2+4=15-9
000000007641;2+4=18/3
000000007642;2+4=24/4
000000007643;2+4=30/5
000000007644;2+4=36/6
000000007645;2+4=42/7
000000007646;2+4=48/8
000000007647;2+4=54/9
000000007648;2+52=6x9
000000007649;2+52=9x6
000000007650;2+54/9=8
000000007651;2+54=7x8
000000007652;2+54=8x7
000000007653;2+56/8=9
000000007654;2+5+3=10
000000007655;2+5+4=11
000000007656;2+5+5=12
000000007657;2+5+6=13
000000007658;2+5+7=14
000000007659;2+5+8=15
000000007660;2+5+9=16
000000007661;2+5x2=12
000000007662;2+5x3=17
000000007663;2+5x4=22
000000007664;2+5x5=27
000000007665;2+5x6=32
000000007666;2+5x7=37
000000007667;2+5x8=42
000000007668;2+5x9=47
000000007669;2+5=10-3
000000007670;2+5=11-4
000000007671;2+5=12-5
000000007672;2+5=13-6
000000007673;2+5=14-7
000000007674;2+5=14/2
000000007675;2+5=15-8
000000007676;2+5=16-9
000000007677;2+5=21/3
000000007678;2+5=28/4
000000007679;2+5=35/5
000000007680;2+5=42/6
000000007681;2+5=49/7
000000007682;2+5=56/8
000000007683;2+5=63/9
000000007684;2+61=7x9
000000007685;2+61=9x7
000000007686;2+62=8x8
000000007687;2+63/9=9
000000007688;2+6+2=10
000000007689;2+6+3=11
000000007690;2+6+4=12
000000007691;2+6+5=13
000000007692;2+6+6=14
000000007693;2+6+7=15
000000007694;2+6+8=16
000000007695;2+6+9=17
000000007696;2+6x2=14
000000007697;2+6x3=20
000000007698;2+6x4=26
000000007699;2+6x5=32
000000007700;2+6x6=38
000000007701;2+6x7=44
000000007702;2+6x8=50
000000007703;2+6x9=56
000000007704;2+6=10-2
000000007705;2+6=11-3
000000007706;2+6=12-4
000000007707;2+6=13-5
000000007708;2+6=14-6
000000007709;2+6=15-7
000000007710;2+6=16-8
000000007711;2+6=16/2
000000007712;2+6=17-9
000000007713;2+6=24/3
000000007714;2+6=32/4
000000007715;2+6=40/5
000000007716;2+6=48/6
000000007717;2+6=56/7
000000007718;2+6=64/8
000000007719;2+6=72/9
000000007720;2+70=8x9
000000007721;2+70=9x8
000000007722;2+79=9x9
000000007723;2+7+1=10
000000007724;2+7+2=11
000000007725;2+7+3=12
000000007726;2+7+4=13
000000007727;2+7+5=14
000000007728;2+7+6=15
000000007729;2+7+7=16
000000007730;2+7+8=17
000000007731;2+7+9=18
000000007732;2+7x2=16
000000007733;2+7x3=23
000000007734;2+7x4=30
000000007735;2+7x5=37
000000007736;2+7x6=44
000000007737;2+7x7=51
000000007738;2+7x8=58
000000007739;2+7x9=65
000000007740;2+7=10-1
000000007741;2+7=11-2
000000007742;2+7=12-3
000000007743;2+7=13-4
000000007744;2+7=14-5
000000007745;2+7=15-6
000000007746;2+7=16-7
000000007747;2+7=17-8
000000007748;2+7=18-9
000000007749;2+7=18/2
000000007750;2+7=27/3
000000007751;2+7=36/4
000000007752;2+7=45/5
000000007753;2+7=54/6
000000007754;2+7=63/7
000000007755;2+7=72/8
000000007756;2+7=81/9
000000007757;2+8+1=11
000000007758;2+8+2=12
000000007759;2+8+3=13
000000007760;2+8+4=14
000000007761;2+8+5=15
000000007762;2+8+6=16
000000007763;2+8+7=17
000000007764;2+8+8=18
000000007765;2+8+9=19
000000007766;2+8x1=10
000000007767;2+8x2=18
000000007768;2+8x3=26
000000007769;2+8x4=34
000000007770;2+8x5=42
000000007771;2+8x6=50
000000007772;2+8x7=58
000000007773;2+8x8=66
000000007774;2+8x9=74
000000007775;2+8/1=10
000000007776;2+8=10x1
000000007777;2+8=10/1
000000007778;2+8=11-1
000000007779;2+8=12-2
000000007780;2+8=13-3
000000007781;2+8=14-4
000000007782;2+8=15-5
000000007783;2+8=16-6
000000007784;2+8=17-7
000000007785;2+8=18-8
000000007786;2+8=19-9
000000007787;2+8=1x10
000000007788;2+8=20/2
000000007789;2+8=30/3
000000007790;2+8=40/4
000000007791;2+8=50/5
000000007792;2+8=60/6
000000007793;2+8=70/7
000000007794;2+8=80/8
000000007795;2+8=90/9
000000007796;2+98=100
000000007797;2+99=101
000000007798;2+9+1=12
000000007799;2+9+2=13
000000007800;2+9+3=14
000000007801;2+9+4=15
000000007802;2+9+5=16
000000007803;2+9+6=17
000000007804;2+9+7=18
000000007805;2+9+8=19
000000007806;2+9+9=20
000000007807;2+9-10=1
000000007808;2+9-1=10
000000007809;2+9x1=11
000000007810;2+9x2=20
000000007811;2+9x3=29
000000007812;2+9x4=38
000000007813;2+9x5=47
000000007814;2+9x6=56
000000007815;2+9x7=65
000000007816;2+9x8=74
000000007817;2+9x9=83
000000007818;2+9/1=11
000000007819;2+9=10+1
000000007820;2+9=11x1
000000007821;2+9=11/1
000000007822;2+9=12-1
000000007823;2+9=13-2
000000007824;2+9=14-3
000000007825;2+9=15-4
000000007826;2+9=16-5
000000007827;2+9=17-6
000000007828;2+9=18-7
000000007829;2+9=19-8
000000007830;2+9=1+10
000000007831;2+9=1x11
000000007832;2+9=20-9
000000007833;2+9=22/2
000000007834;2+9=33/3
000000007835;2+9=44/4
000000007836;2+9=55/5
000000007837;2+9=66/6
000000007838;2+9=77/7
000000007839;2+9=88/8
000000007840;2+9=99/9
000000007841;2-10+9=1
000000007842;2-10=1-9
000000007843;2-1+9=10
000000007844;2-1=10-9
000000007845;2-3+10=9
000000007846;2-3=9-10
000000007847;2-4+10=8
000000007848;2-4+11=9
000000007849;2-4=8-10
000000007850;2-4=9-11
000000007851;2-5+10=7
000000007852;2-5+11=8
000000007853;2-5+12=9
000000007854;2-5=7-10
000000007855;2-5=8-11
000000007856;2-5=9-12
000000007857;2-6+10=6
000000007858;2-6+11=7
000000007859;2-6+12=8
000000007860;2-6+13=9
000000007861;2-6=6-10
000000007862;2-6=7-11
000000007863;2-6=8-12
000000007864;2-6=9-13
000000007865;2-7+10=5
000000007866;2-7+11=6
000000007867;2-7+12=7
000000007868;2-7+13=8
000000007869;2-7+14=9
000000007870;2-7=5-10
000000007871;2-7=6-11
000000007872;2-7=7-12
000000007873;2-7=8-13
000000007874;2-7=9-14
000000007875;2-8+10=4
000000007876;2-8+11=5
000000007877;2-8+12=6
000000007878;2-8+13=7
000000007879;2-8+14=8
000000007880;2-8+15=9
000000007881;2-8=4-10
000000007882;2-8=5-11
000000007883;2-8=6-12
000000007884;2-8=7-13
000000007885;2-8=8-14
000000007886;2-8=9-15
000000007887;2-9+10=3
000000007888;2-9+11=4
000000007889;2-9+12=5
000000007890;2-9+13=6
000000007891;2-9+14=7
000000007892;2-9+15=8
000000007893;2-9+16=9
000000007894;2-9=3-10
000000007895;2-9=4-11
000000007896;2-9=5-12
000000007897;2-9=6-13
000000007898;2-9=7-14
000000007899;2-9=8-15
000000007900;2-9=9-16
000000007901;2x10/4=5
000000007902;2x10/5=4
000000007903;2x10=4x5
000000007904;2x10=5x4
000000007905;2x12/3=8
000000007906;2x12/4=6
000000007907;2x12/6=4
000000007908;2x12/8=3
000000007909;2x12=3x8
000000007910;2x12=4x6
000000007911;2x12=6x4
000000007912;2x12=8x3
000000007913;2x14/4=7
000000007914;2x14/7=4
000000007915;2x14=4x7
000000007916;2x14=7x4
000000007917;2x15/5=6
000000007918;2x15/6=5
000000007919;2x15=5x6
000000007920;2x15=6x5
000000007921;2x16/4=8
000000007922;2x16/8=4
000000007923;2x16=4x8
000000007924;2x16=8x4
000000007925;2x18/4=9
000000007926;2x18/6=6
000000007927;2x18/9=4
000000007928;2x18=4x9
000000007929;2x18=6x6
000000007930;2x18=9x4
000000007931;2x1+8=10
000000007932;2x1+9=11
000000007933;2x1x5=10
000000007934;2x1x6=12
000000007935;2x1x7=14
000000007936;2x1x8=16
000000007937;2x1x9=18
000000007938;2x1=10-8
000000007939;2x1=10/5
000000007940;2x1=11-9
000000007941;2x1=12/6
000000007942;2x1=14/7
000000007943;2x1=16/8
000000007944;2x1=18/9
000000007945;2x20/5=8
000000007946;2x20/8=5
000000007947;2x20=5x8
000000007948;2x20=8x5
000000007949;2x21/6=7
000000007950;2x21/7=6
000000007951;2x21=6x7
000000007952;2x21=7x6
000000007953;2x24/6=8
000000007954;2x24/8=6
000000007955;2x24=6x8
000000007956;2x24=8x6
000000007957;2x27/6=9
000000007958;2x27/9=6
000000007959;2x27=6x9
000000007960;2x27=9x6
000000007961;2x28/7=8
000000007962;2x28/8=7
000000007963;2x28=7x8
000000007964;2x28=8x7
000000007965;2x2+6=10
000000007966;2x2+7=11
000000007967;2x2+8=12
000000007968;2x2+9=13
000000007969;2x2x3=12
000000007970;2x2x4=16
000000007971;2x2x5=20
000000007972;2x2x6=24
000000007973;2x2x7=28
000000007974;2x2x8=32
000000007975;2x2x9=36
000000007976;2x2=10-6
000000007977;2x2=11-7
000000007978;2x2=12-8
000000007979;2x2=12/3
000000007980;2x2=13-9
000000007981;2x2=16/4
000000007982;2x2=20/5
000000007983;2x2=24/6
000000007984;2x2=28/7
000000007985;2x2=32/8
000000007986;2x2=36/9
000000007987;2x32/8=8
000000007988;2x32=8x8
000000007989;2x36/8=9
000000007990;2x36/9=8
000000007991;2x36=8x9
000000007992;2x36=9x8
000000007993;2x3+4=10
000000007994;2x3+5=11
000000007995;2x3+6=12
000000007996;2x3+7=13
000000007997;2x3+8=14
000000007998;2x3+9=15
000000007999;2x3x2=12
000000008000;2x3x3=18
000000008001;2x3x4=24
000000008002;2x3x5=30
000000008003;2x3x6=36
000000008004;2x3x7=42
000000008005;2x3x8=48
000000008006;2x3x9=54
000000008007;2x3=10-4
000000008008;2x3=11-5
000000008009;2x3=12-6
000000008010;2x3=12/2
000000008011;2x3=13-7
000000008012;2x3=14-8
000000008013;2x3=15-9
000000008014;2x3=18/3
000000008015;2x3=24/4
000000008016;2x3=30/5
000000008017;2x3=36/6
000000008018;2x3=42/7
000000008019;2x3=48/8
000000008020;2x3=54/9
000000008021;2x4+2=10
000000008022;2x4+3=11
000000008023;2x4+4=12
000000008024;2x4+5=13
000000008025;2x4+6=14
000000008026;2x4+7=15
000000008027;2x4+8=16
000000008028;2x4+9=17
000000008029;2x4x2=16
000000008030;2x4x3=24
000000008031;2x4x4=32
000000008032;2x4x5=40
000000008033;2x4x6=48
000000008034;2x4x7=56
000000008035;2x4x8=64
000000008036;2x4x9=72
000000008037;2x4=10-2
000000008038;2x4=11-3
000000008039;2x4=12-4
000000008040;2x4=13-5
000000008041;2x4=14-6
000000008042;2x4=15-7
000000008043;2x4=16-8
000000008044;2x4=16/2
000000008045;2x4=17-9
000000008046;2x4=24/3
000000008047;2x4=32/4
000000008048;2x4=40/5
000000008049;2x4=48/6
000000008050;2x4=56/7
000000008051;2x4=64/8
000000008052;2x4=72/9
000000008053;2x50=100
000000008054;2x51=102
000000008055;2x52=104
000000008056;2x53=106
000000008057;2x54=108
000000008058;2x55=110
000000008059;2x56=112
000000008060;2x57=114
000000008061;2x58=116
000000008062;2x59=118
000000008063;2x5+1=11
000000008064;2x5+2=12
000000008065;2x5+3=13
000000008066;2x5+4=14
000000008067;2x5+5=15
000000008068;2x5+6=16
000000008069;2x5+7=17
000000008070;2x5+8=18
000000008071;2x5+9=19
000000008072;2x5x1=10
000000008073;2x5x2=20
000000008074;2x5x3=30
000000008075;2x5x4=40
000000008076;2x5x5=50
000000008077;2x5x6=60
000000008078;2x5x7=70
000000008079;2x5x8=80
000000008080;2x5x9=90
000000008081;2x5/10=1
000000008082;2x5/1=10
000000008083;2x5=10x1
000000008084;2x5=10/1
000000008085;2x5=11-1
000000008086;2x5=12-2
000000008087;2x5=13-3
000000008088;2x5=14-4
000000008089;2x5=15-5
000000008090;2x5=16-6
000000008091;2x5=17-7
000000008092;2x5=18-8
000000008093;2x5=19-9
000000008094;2x5=1x10
000000008095;2x5=20/2
000000008096;2x5=30/3
000000008097;2x5=40/4
000000008098;2x5=50/5
000000008099;2x5=60/6
000000008100;2x5=70/7
000000008101;2x5=80/8
000000008102;2x5=90/9
000000008103;2x60=120
